% Asian-alone,% Black-alone,% White-alone,0-9,19-Oct,20-29,30-39,40-49,50-59,70-79 y/o % of total pop,80+,Active General Surgeons per 100000 Population 2018 (AAMC),Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Active Physicians per 100000 Population 2018 (AAMC),Active Primary Care Physicians per 100000 Population 2018 (AAMC),Asian-alone pop,Bachelor's degree or higher 2014-18,CI90LBINC_2018,CI90UBINC_2018,CKD_Lower 95% CI,CKD_Upper 95% CI,CKD_prevalence,COPD_Lower 95% CI,COPD_Upper 95% CI,COPD_prevalence,Civilian_labor_force_2018,Employed_2018,Family Medicine/General Practice Primary Care (2019),Heart disease_Lower 95% CI,Heart disease_Upper 95% CI,Heart disease_prevalence,Internal Medicine Primary Care (2019),MEDHHINC_2018,Med_HH_Income_Percent_of_State_Total_2018,Median_Household_Income_2018,N_POP_CHG_2018,Obesity_Lower 95% CI,Obesity_Upper 95% CI,Obesity_number,Obesity_prevalence,PCTPOV017_2018,PCTPOV517_2018,PCTPOVALL_2018,POP_ESTIMATE_2018,Percent of Population Aged 60+,Percent of adults with a bachelor's degree or higher 2014-18,Percent of adults with a high school diploma only 2014-18,Percent of adults with less than a high school diploma 2014-18,R_NATURAL_INC_2018,R_death_2018,STATE_FIPS,TOT_POP,Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),Total Population,Total Specialist Physicians (2019),Total nurse practitioners (2019),Total physician assistants (2019),Two or more races pop,Unemployment_rate_2018,White-alone pop,anycondition_Lower 95% CI,anycondition_Upper 95% CI,anycondition_prevalence,county_pop2018_18 and older,diabetes_Lower 95% CI,diabetes_Upper 95% CI,fips,diabetes_prevalence,COUNTY_NAME
0.444696755,0.851546977,96.84454537,5225.0,5713.0,4940.0,4841.0,5078.0,5889.0,7.302015328,1872.0,8.3,7.1,83.7,292.7,93.7,188.0,4911.0,59009.0,66591.0,2.8,3.3,3.0,7.9,10.6,9.2,22228.0,21247.0,19.55132298,7.3,8.9,8.1,28.59281529,62800.0,111.8,62800.0,11.0,35.7,39.3,12160.0,37.6,10.4,9.1,7.9,42276.0,23.1,17.2,41.4,8.8,0.6,10.6,39.0,42276.0,248.6,42296.0,82.39331116,21.84062883,8.086710726,574.0,4.4,40942.0,45.3,49.6,47.5,32341.0,11.2,13.1,39051.0,12.2,128
0.616317369,8.555163876,88.31233946,15054.0,16184.0,16290.0,16008.0,16430.0,17440.0,8.107774547,5732.0,6.5,6.1,74.4,230.8,80.3,799.0,16174.0,46902.0,52142.0,3.1,3.6,3.4,9.3,12.3,10.7,59431.0,57126.0,64.37610533,7.7,9.4,8.6,50.97006715,49522.0,88.9,49522.0,181.0,38.7,41.8,40946.0,40.3,24.7,21.3,17.0,129641.0,23.7,18.0,39.0,11.9,0.1,11.2,18.0,129641.0,212.0,129641.0,168.660359,66.89458071,16.37008998,2651.0,3.9,114489.0,51.7,55.6,53.7,101603.0,13.5,15.7,18095.0,14.6,44
0.930141648,7.376747609,87.50919794,11734.0,12596.0,10320.0,10632.0,10697.0,11860.0,6.662757542,2552.0,6.2,5.4,66.5,224.8,72.9,809.0,11083.0,56005.0,67761.0,3.1,3.4,3.2,6.8,8.9,7.8,41491.0,40096.0,29.12751121,7.3,8.6,7.9,32.90936036,61883.0,102.1,61883.0,2167.0,39.1,41.7,26203.0,40.4,19.2,18.5,12.6,86976.0,20.9,20.4,29.4,19.0,4.8,8.3,48.0,86976.0,199.9,80306.0,102.7220532,30.00024563,17.70620558,1799.0,3.4,76112.0,51.6,54.9,53.4,64859.0,12.6,14.3,48021.0,13.4,1507
0.349502862,34.17294366,60.77432962,3505.0,3982.0,3709.0,3464.0,4068.0,4592.0,9.68363965,1602.0,7.1,6.2,78.1,255.0,86.2,116.0,3636.0,33064.0,40888.0,4.3,4.8,4.5,10.4,13.0,11.6,14418.0,13659.0,12.86223494,10.0,11.5,10.8,16.15770319,36976.0,68.6,36976.0,-278.0,39.6,42.4,10827.0,41.0,44.2,41.8,29.1,33190.0,27.9,15.1,33.4,19.9,-4.3,14.0,37.0,33190.0,223.5,34130.0,47.87858281,15.0773266,13.55904588,544.0,5.3,20171.0,55.0,58.4,56.7,26408.0,17.0,19.0,37017.0,18.0,1194
0.257452575,0.989159892,96.24661247,1143.0,876.0,734.0,725.0,800.0,894.0,8.184281843,631.0,9.2,8.6,84.8,240.4,92.8,19.0,1274.0,49283.0,59585.0,3.1,3.7,3.4,5.5,8.2,6.8,3580.0,3478.0,4.525528912,7.8,10.0,8.8,2.835775049,54434.0,95.4,54434.0,4.0,29.0,32.6,1694.0,30.8,17.1,18.3,11.5,7380.0,30.1,25.5,33.0,12.3,3.5,12.5,46.0,7380.0,219.1,7277.0,8.013783176,3.956700879,3.379507728,81.0,2.8,7103.0,39.3,44.4,41.9,5500.0,9.8,12.0,46067.0,10.9,1454
8.389066297,2.416099295,83.880621,4211.0,8168.0,16703.0,5258.0,4026.0,4108.0,4.466670683,1253.0,6.9,6.1,91.7,278.8,100.6,4177.0,11811.0,41455.0,49323.0,2.1,2.4,2.2,4.2,5.6,4.8,23685.0,22660.0,29.18508276,4.4,5.2,4.8,24.76470233,45389.0,61.3,45389.0,447.0,23.4,26.5,10542.0,24.9,11.9,11.0,25.4,49791.0,14.0,49.5,16.1,4.8,3.6,5.0,53.0,49791.0,246.3,47794.0,73.45496153,20.06680923,12.60700428,2072.0,4.3,41765.0,28.0,32.1,30.1,42338.0,6.3,7.5,53075.0,6.9,1777
0.209605395,0.441993985,98.60794678,7327.0,7563.0,6178.0,4940.0,4733.0,4835.0,5.663902306,1581.0,8.3,7.1,83.7,292.7,93.7,92.0,2253.0,56741.0,64915.0,2.8,3.4,3.1,9.8,13.0,11.4,20592.0,19919.0,20.29867225,7.6,9.4,8.6,29.68577559,60828.0,108.3,60828.0,5.0,29.9,33.1,9531.0,31.5,12.6,11.8,9.4,43892.0,17.6,8.9,33.2,42.4,8.7,7.6,39.0,43892.0,248.6,43808.0,85.54279528,22.67548682,8.395825224,265.0,3.3,43281.0,40.3,44.9,42.7,30256.0,10.7,12.7,39075.0,11.8,312
0.549485252,19.08355965,77.03530601,3373.0,3625.0,3688.0,3397.0,3762.0,4835.0,9.559148614,1581.0,7.3,6.3,81.7,263.2,90.3,174.0,4342.0,45450.0,55710.0,3.4,3.9,3.6,8.2,10.8,9.4,14984.0,14496.0,13.86321682,8.0,9.7,8.8,15.79269109,50580.0,69.7,50580.0,-197.0,31.3,34.2,8351.0,32.8,18.5,17.1,13.0,31666.0,26.9,19.2,35.7,14.8,-2.4,12.1,51.0,31666.0,231.8,31819.0,43.69013787,16.64775676,7.814556655,753.0,3.3,24394.0,45.0,49.1,47.2,25459.0,13.2,15.2,51009.0,14.2,1685
1.184277693,0.784544705,92.61240036,15628.0,15737.0,16192.0,16212.0,14944.0,16181.0,8.297011819,5190.0,9.2,8.3,101.0,303.4,109.4,1508.0,16618.0,50555.0,58029.0,3.0,3.5,3.3,7.5,10.1,8.7,58551.0,55780.0,60.10161755,7.3,8.8,8.0,78.05917871,54292.0,85.9,54292.0,2358.0,32.7,35.6,33740.0,34.2,16.3,15.3,12.7,127335.0,24.4,19.5,30.0,10.1,1.8,10.3,41.0,127335.0,271.5,121074.0,187.2326428,63.838978,35.18588126,4495.0,4.7,117928.0,43.3,47.2,45.2,98656.0,10.4,12.3,41043.0,11.3,600
0.647346632,2.683477606,94.29619872,5008.0,6026.0,5640.0,5349.0,6579.0,8032.0,10.44599172,2816.0,8.1,7.4,77.8,253.1,85.1,344.0,7579.0,50849.0,58031.0,3.3,3.9,3.6,9.9,13.1,11.5,23153.0,22201.0,19.51341874,9.0,10.9,10.0,28.15552414,54440.0,104.0,54440.0,208.0,32.9,36.5,14976.0,34.7,22.0,21.2,14.8,53140.0,29.8,19.5,37.1,11.8,-5.0,13.6,47.0,53140.0,225.8,52926.0,79.30171743,45.11791268,9.356393861,987.0,4.1,50109.0,47.6,52.5,50.2,43159.0,13.0,15.3,47145.0,14.2,1494
