% Asian-alone,% Black-alone,% White-alone,0-9,19-Oct,20-29,30-39,40-49,50-59,70-79 y/o % of total pop,80+,Active General Surgeons per 100000 Population 2018 (AAMC),Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Active Physicians per 100000 Population 2018 (AAMC),Active Primary Care Physicians per 100000 Population 2018 (AAMC),Asian-alone pop,Bachelor's degree or higher 2014-18,CI90LBINC_2018,CI90UBINC_2018,CKD_Lower 95% CI,CKD_Upper 95% CI,CKD_prevalence,COPD_Lower 95% CI,COPD_Upper 95% CI,COPD_prevalence,Civilian_labor_force_2018,Employed_2018,Family Medicine/General Practice Primary Care (2019),Heart disease_Lower 95% CI,Heart disease_Upper 95% CI,Heart disease_prevalence,Internal Medicine Primary Care (2019),MEDHHINC_2018,Med_HH_Income_Percent_of_State_Total_2018,Median_Household_Income_2018,N_POP_CHG_2018,Obesity_Lower 95% CI,Obesity_Upper 95% CI,Obesity_number,Obesity_prevalence,PCTPOV017_2018,PCTPOV517_2018,PCTPOVALL_2018,POP_ESTIMATE_2018,Percent of Population Aged 60+,Percent of adults with a bachelor's degree or higher 2014-18,Percent of adults with a high school diploma only 2014-18,Percent of adults with less than a high school diploma 2014-18,R_NATURAL_INC_2018,R_death_2018,STATE_FIPS,TOT_POP,Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),Total Population,Total Specialist Physicians (2019),Total nurse practitioners (2019),Total physician assistants (2019),Two or more races pop,Unemployment_rate_2018,White-alone pop,anycondition_Lower 95% CI,anycondition_Upper 95% CI,anycondition_prevalence,county_pop2018_18 and older,diabetes_Lower 95% CI,diabetes_Upper 95% CI,fips,diabetes_prevalence,COUNTY_NAME
-0.30649354238062354,1.345113908078998,-1.0480545198364344,-0.36063165823135407,-0.37643995229764216,-0.3405846170038134,-0.3259132003480493,-0.34545182773216926,-0.37014933830521324,0.13503112828019787,-0.35128105876560983,-0.2763610734681982,-0.4443801206217473,0.14302764280119806,0.18930452434451048,0.17617764707187605,-0.14946520613102454,-0.3118830655518239,-0.32962133926622156,-0.17757847446567462,0.8798928756802469,0.7542443992619862,0.7496361652679229,0.3517265344595067,0.20611607179471683,0.28841259016326687,-0.35820671799429105,-0.3566064774706781,-0.38273994922990007,0.4583497632753093,0.3117111139548937,0.3672212026030302,-0.32957490504965736,-0.25240506600695706,-1.0799678126868244,-0.25240506600695706,-0.2014896182264874,0.4959715338260944,0.3653346326065646,-0.38534040701929123,0.42574056266018195,0.14119142916658736,0.08583373826464624,0.11105504171093974,-0.3626354887939054,0.3634286696866046,-0.6176100168074896,0.6069369319858274,0.6136351592594225,-0.3854326199231931,0.2798489995289984,1.3793224877442039,-0.3626354887939054,0.17291477453920392,-0.3630369276194509,-0.3458672520984353,-0.37359337776085144,-0.3415207931449898,-0.289227908567493,-0.6466676139911711,-0.3955043607159625,0.021950327774831562,-0.09471962600680173,-0.04297296199917171,-0.3604576884691756,0.6788256908351181,0.5038148580139175,1.381350460131477,0.5864208261317034,1.8964810838372197
1.174811565017114,-0.4467622627804562,-0.09528304520673549,0.6065764791588761,0.5510774667956079,0.743117593110377,0.6255352744867517,0.558619991542782,0.6846996389331815,-0.18126611846581067,0.596719371677046,-0.6020816004710673,-0.6271376292991916,1.1005433809770895,0.5609784519765404,1.0046873594020351,0.2011113288335017,0.6043257945700075,1.8664173544907416,1.5223143152281138,-1.1466574639060414,-1.1548417380549634,-1.134820395747659,-1.2915246829317277,-1.3348469411467438,-1.3016100615361468,0.590125571061596,0.5801245200942317,1.1371524762256036,-1.1787332137144704,-1.2136492462815232,-1.1859902213638618,0.427874643465208,1.6960256761442278,0.7081886250542382,1.6960256761442278,0.9290282058239631,-1.06458570685499,-1.1618751756501573,0.7027968382587831,-1.118784656642911,-1.0837127813359033,-1.0734235402522718,-0.9952811560862536,0.6803788539169695,-0.32787287374270807,1.1105061493230992,-1.5841870908375086,-1.216584323661029,0.4939854657146542,-0.5462011944485615,1.5090147354314865,0.6803788539169695,0.6338970923748589,0.6580537930094703,0.5479487047214368,0.4632419415513602,0.5695693029591277,1.5469114772362103,0.2815539814675088,0.8254899822508661,-1.0103919599965518,-1.0675402073863738,-1.0454926593397014,0.7033548023475176,-1.0294543971646122,-1.085418994170627,1.5028655291457813,-1.0938274042692175,1.973581051264657
-0.3836549773318089,-0.27448354064286545,0.44867784980367026,-0.3199220220000847,-0.33728910513605415,-0.3100559033222932,-0.2940600755312915,-0.3073199641891307,-0.3366124113344689,-0.3356123245972253,-0.35653570738560497,0.5379402440389764,0.7435436857816392,-0.6995862067935861,-0.5802511078679602,-0.8695142228593928,-0.14925017247637445,-0.31504334209319146,-1.5962834966310695,-1.6756429000447681,1.4325884228401433,1.5496969564773817,1.6062073293659154,3.3565287605463356,3.175288706486799,3.2174016853990284,-0.3533072605036072,-0.35293419023716444,-0.3487793778676151,2.519861660225403,2.3455249276034493,2.419679155702137,-0.31096250901567046,-1.6434744506764662,-1.4941735412031159,-1.6434744506764662,-0.2475450865519036,1.778621320687259,1.808861711643742,-0.32896356879003,1.801002744231429,2.023089716211323,2.0779554693082822,3.0070527359447694,-0.3291572110651666,-0.7426537998002954,-1.5392719720771366,1.13442975229515,1.8032778231577153,0.3229875046184062,-0.18704893619744833,-0.5660612275650342,-0.3291572110651666,-0.37390563006584954,-0.3267925563616751,-0.31646920635803455,-0.31984550449267973,-0.3193121139075671,-0.28115844413620034,1.33353845632068,-0.33970447527721565,2.6635320641310205,2.5957372943710757,2.6304128975755727,-0.32891341946761815,2.1642866369218403,2.093048710198462,-0.5626315501336067,2.123669207136801,0.06994614121102542
-0.22464273061086598,-0.5536740664118582,0.6485619780810596,0.102086177001753,0.10221587813061482,-0.006621432508872729,0.023816656372928905,0.06429237870302718,0.11632380945138678,-0.5507521068853699,0.011289696014056053,0.21221971703610656,-0.07886510326685878,0.7079619283249732,0.7563455165010684,0.7794614181860696,-0.12566814834974815,-0.047074236774907956,0.687685116654593,0.6487911404243342,-0.7781937657994441,-0.8366607151688049,-0.7921919301084621,-0.11777381336656033,-0.019390710586960208,-0.046329020720820444,0.10619641962835671,0.10896345130067855,0.2751163798620761,-0.6330388880512107,-0.6035051021869559,-0.5758000190911546,0.15242920476892194,0.6702825671491531,1.0365224342439812,0.6702825671491531,0.07952070022780981,-0.9363207281688732,-0.9108269879915175,0.05116056560378223,-0.928363739194584,-0.8498674320581552,-0.8483250395693752,-0.7349667566045611,0.07049822888439722,-0.5525458753572348,0.1155301748842752,0.4716823626757449,-0.6522666497605564,0.7382682672807228,-0.8694382268745634,-0.24183060834682785,0.07049822888439722,0.7419894979363222,0.06688053165362753,0.17766743421927314,0.005676162607279212,0.2399073241528137,-0.057567033852467954,-0.5229047345966806,0.1976511258542386,-0.828213909213366,-0.7939344188733688,-0.8024575811965425,0.05809468865735284,-0.9551813498602764,-0.9126761841505677,-0.24796193111895334,-0.9150775925244388,0.2645317732897959
0.9237210615268662,-0.569464703986154,0.13725790219110115,0.4021587092539183,0.45853329463061426,0.717421921172633,0.4148901237293565,0.41731149887585217,0.4151528452951838,-0.34864870500049233,0.44175875355012995,-0.6020816004710673,-0.6271376292991916,1.1005433809770895,0.5609784519765404,1.0046873594020351,0.09942430281230469,0.4430240030191961,0.7781189032385485,0.5654726083053112,-1.1466574639060414,-1.1548417380549634,-1.134820395747659,-1.2445746481491209,-1.259678013686185,-1.259767360175636,0.5006346659182431,0.49082342716574806,0.8822332770613363,-1.3606313222688908,-1.3153399369639505,-1.3524057310746003,0.29970724668922827,0.6713598020882363,-0.26671022377069187,0.6713598020882363,1.209678715931968,-2.026573047000863,-2.145147243979828,0.379745772838672,-2.0920471236010236,-0.7607834894761558,-0.7807954893645063,-0.05164145796511807,0.5039079323647647,-0.4488506438428376,1.2885544815910988,-1.489508892320451,-0.8962959141499499,0.4939854657146542,-1.0130991301750087,1.5090147354314865,0.5039079323647647,0.6338970923748589,0.46952180437676966,0.3970598447229814,0.3201450314974455,0.4155543680626864,0.6940139172065343,0.3434354211647545,0.6692232594591573,-2.0275527435360035,-2.116362396686224,-2.078391741448125,0.5349577259089101,-1.326546586381957,-1.3963560522067335,1.5053269218017213,-1.3798271030608633,1.995609613386782
-0.04471950040069964,-0.5994491610739225,0.5551307086350914,-0.30984123391433527,-0.3047804897930716,-0.2749626502160955,-0.2767426660632767,-0.30341223602438955,-0.30620392904383126,0.14636062885134354,-0.2781281073892067,1.2708114297954318,1.6573312291688598,0.43985752163572384,-0.35391121604076287,0.37727223744327393,-0.14170010193532692,-0.23179080451857909,-0.10869189321421317,-0.05586943339030724,-0.9624256148527424,-0.8366607151688049,-0.7921919301084621,-1.4323747872795478,-1.3348469411467438,-1.3852954642571687,-0.2861033012421433,-0.2840209081884356,-0.2661482373761856,-0.7543042937541574,-0.6035051021869559,-0.6867436922316466,-0.29813175442190026,-0.08184286731877512,0.07172616416335116,-0.08184286731877512,-0.1935738346080565,-1.2569831748841644,-1.2037165402599306,-0.3245719594789476,-1.2245740552253146,-0.7273770110079062,-0.8483250395693752,-0.40957375725244544,-0.2958269257230423,0.25973343817220745,1.372341932070158,-0.5833032779428983,-1.094569691466332,-0.09229325804391064,-0.5462011944485615,1.0550918685259976,-0.2958269257230423,-0.23084215211685313,-0.2971028009764323,-0.309977511488231,-0.30076895186944125,-0.2097578703814558,-0.25650174726280633,-0.7704304933856619,-0.2941586075584323,-1.2381145234755335,-1.2043431016428758,-1.2429586603310174,-0.29029994620773125,-1.326546586381957,-1.292710366194698,1.0524306731087496,-1.3440771407119076,-1.1930247537908054
-0.23240416417621013,-0.5967100054172367,0.5725368947906683,-0.33512372160543213,-0.3596747037170274,-0.3330665520690503,-0.32160430161427556,-0.34762628937222684,-0.36082657315849515,0.03802704673693897,-0.3336625310397437,-0.19493094171748038,-0.1702438576055813,1.5122751483927224,1.1304019693102259,1.3505700548408404,-0.1483422526011852,-0.30339181747097765,0.002951120190735061,0.08433938192851599,-0.4097300676928459,-0.20029866939648863,-0.27824923164966736,-1.0098244742360873,-0.9590023038439485,-1.0087111520125707,-0.3354888751995406,-0.3338531842738402,-0.348302452584009,-0.4511407794967907,-0.34927837548088636,-0.3539126728101699,-0.3159982407037424,0.04498359284262669,-0.665762084170533,0.04498359284262669,-0.25438144513145755,-0.25224084184291823,-0.24136515423514682,-0.3796098924304398,-0.23015370855072076,-0.9166803889946546,-0.7582856392962164,-1.0440901059890706,-0.35109208263797465,0.5189715169581997,-0.2615133522714893,0.21469868098658837,-0.6522666497605564,-0.09229325804391064,0.4594251286545549,-0.17698448450318657,-0.35109208263797465,1.2284053229629104,-0.3501033024055494,-0.32855167826373416,-0.362579566495457,-0.3191836158412674,-0.287546770144307,-0.5847861742939258,-0.3666184547542849,-0.5245838245747237,-0.4899279871922528,-0.4986637335175942,-0.35207842092169345,-0.6209526369907638,-0.5671905641104494,-0.18202251733613795,-0.5575779690348812,0.28288890839156666
-0.4013918265844284,-0.3534488437349466,0.5457256275226335,-0.35264432454040884,-0.3655824579787678,-0.33491921807083114,-0.32239517543249985,-0.3309869307352646,-0.3525674792030133,0.8627192787589983,-0.3322200784773921,2.3294031425547583,2.205603755201192,0.8803147611966347,0.194069574698767,0.9644684413277554,-0.1498474881837358,-0.3063605621007472,-1.264373825512269,-1.329919675367253,1.0641247247335452,1.2315159335912231,1.2635788637267185,2.558378169242022,2.611521750532606,2.589761164991365,-0.3569459455455483,-0.3564079754580557,-0.33530566215711527,2.09543274026509,2.142143546238594,2.08684813628066,-0.3156221272784799,-1.3031400255887633,-0.5243259817503361,-1.3031400255887633,-0.28928285472181203,1.6717338384488285,1.7879410293388551,-0.35295675136765103,1.7163712253655063,1.7001604243515755,1.6390133929766337,1.9007165381475755,-0.3477482546593336,1.0720127517016502,-0.8061317803853718,1.3237861493292653,0.12557663048063536,-1.6312749079101436,1.2136448709818923,1.5738608592751275,-0.3477482546593336,0.16655639774147019,-0.3453251712087496,-0.32886069441414817,-0.35826570763272847,-0.3071958371113953,-0.2890037567777348,1.209775576926189,-0.3625281158176401,2.071453399085667,2.1093270036812894,2.098773664137414,-0.344284828727009,1.6072387821393195,1.782111652162356,1.571136788602645,1.694669658949331,2.024981029549615
-0.45149808326068785,-0.626075917230121,0.845875169374946,-0.3731923846001793,-0.38701004235513453,-0.3562383022072665,-0.34699407833037277,-0.36398202257787726,-0.38344522819566695,0.9902368295897072,-0.3835301767667566,-0.2763610734681982,-0.4443801206217473,0.14302764280119806,0.18930452434451048,0.17617764707187605,-0.15063594491745277,-0.3171023101428703,-0.25067588387697054,-0.04919282313702994,-0.5939619167461451,-0.5184796922826471,-0.44956346446926515,-0.2116738829317734,-0.09455963804751967,-0.13001442344184191,-0.37220288808982743,-0.3707580167872137,-0.3998896138669433,-0.20860996809089716,-0.0950516487748169,-0.13202532652918517,-0.34115069376729584,-0.14762601426545918,-0.973890735871677,-0.14762601426545918,-0.2425077697038112,-0.7866782530350709,-0.6388581180279921,-0.4112080569857889,-0.7167849420297768,-0.003569977529161627,-0.0829901372475263,-0.5397309569932915,-0.3785306710751489,0.6745143642297954,-0.3243539401307836,1.188531580019183,-0.9267995721986241,-2.0221273904158537,1.1777296451567811,1.3793224877442039,-0.3785306710751489,0.17291477453920392,-0.37831877970357447,-0.3585779517785049,-0.3904068595204408,-0.3550416831906698,-0.30693589995838505,-0.3991418552021898,-0.40151028538051264,-0.47903931187892784,-0.3075241281835838,-0.37714619444601527,-0.37745768620959147,-0.5838161133385958,-0.49809344010242596,1.373966282163657,-0.5575779690348812,1.167702820296919
1.4543766118586376,0.42741217778654866,-0.6609555429457586,-0.35551074671175614,-0.3146161022936989,-0.25922841431691274,-0.3213588580155163,-0.3523218659572787,-0.3677717203483321,-0.530739021355105,-0.3459233778197324,-0.2763610734681982,-0.4443801206217473,0.14302764280119806,0.18930452434451048,0.17617764707187605,-0.1281529816923714,-0.26275513022692804,-0.04705257776570283,0.03489073724018102,-1.5151211620126397,-1.6321132723842005,-1.648763094206454,-1.385424752496941,-1.485184796067862,-1.4271381656176794,-0.33674964764828336,-0.33558180596709325,-0.35745994533244857,-1.6031621336747839,-1.6712573543524478,-1.6297649139258308,-0.3125112487023885,-0.004928292668230759,-0.8375059228236297,-0.004928292668230759,-0.23962930293347268,-1.6204006144948275,-1.5384474571381166,-0.3702911116971674,-1.6054158901219677,0.7759145200633325,0.7386193902450469,1.2662001894109502,-0.33920469417802107,-1.1228696486864178,3.676496820244276,-2.030527169560781,-1.399606271953074,-0.3854326199231931,-1.3363361626010108,1.3793224877442039,-0.33920469417802107,0.17291477453920392,-0.3387623875905811,-0.32713064448595885,-0.34880893483823205,-0.32158989887552614,-0.25101002841373216,-0.08973465671596305,-0.3680833144285654,-1.78464867582509,-1.751554678668885,-1.7745978937691769,-0.331179058332388,-1.4750926809906293,-1.6036474242308045,1.4248134725561028,-1.5228269524566864,1.3677955929062207
