% Asian-alone,% Black-alone,30-39,80+,Active General Surgeons per 100000 Population 2018 (AAMC),Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Active Physicians per 100000 Population 2018 (AAMC),Active Primary Care Physicians per 100000 Population 2018 (AAMC),Asian-alone pop,Bachelor's degree or higher 2014-18,CI90LBINC_2018,CI90UBINC_2018,CKD_Lower 95% CI,CKD_Upper 95% CI,CKD_prevalence,COPD_Lower 95% CI,COPD_Upper 95% CI,COPD_prevalence,Civilian_labor_force_2018,Employed_2018,Family Medicine/General Practice Primary Care (2019),Heart disease_Lower 95% CI,Heart disease_Upper 95% CI,Heart disease_prevalence,MEDHHINC_2018,Med_HH_Income_Percent_of_State_Total_2018,Median_Household_Income_2018,Obesity_Lower 95% CI,Obesity_Upper 95% CI,Obesity_prevalence,PCTPOV017_2018,PCTPOV517_2018,PCTPOVALL_2018,Percent of Population Aged 60+,Percent of adults with a bachelor's degree or higher 2014-18,Percent of adults with a high school diploma only 2014-18,Percent of adults with less than a high school diploma 2014-18,R_death_2018,STATE_FIPS,Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),Total Specialist Physicians (2019),Unemployment_rate_2018,White-alone pop,anycondition_Lower 95% CI,anycondition_Upper 95% CI,anycondition_prevalence,diabetes_Lower 95% CI,diabetes_Upper 95% CI,fips,diabetes_prevalence
-0.4044196665868014,-0.5817051210858619,-0.175704390351258,-0.168812586441781,0.5218473476728975,0.3506052576247426,0.8939279033763996,0.4599695509536352,-0.1319343258111221,-0.2044737403958767,0.7694722927804692,0.6802390731706053,-0.7700795201446601,-0.666401048611216,-0.7831676567695414,0.0346271614335556,0.0644100039334119,0.0479250166431939,-0.1646485529507365,-0.1657250067599412,-0.1762627347591972,-0.3131775646927138,-0.2845112735990091,-0.2846034849463072,0.7264541209526483,1.1027743253791582,0.7264541209526483,0.5224871292332413,0.59891906782099,0.5803873775320944,-1.2002112924049817,-1.2276265353392313,-1.1813427087671398,-0.2869931297126674,-0.4649806291605647,1.0031024169284957,-0.7275268563687928,0.0815583659656691,0.5639973492390474,0.7135022213975957,-0.1495342992070402,0.1891285971854781,-0.1553641355621484,0.1021402145201436,0.1198871617496885,0.1115307727752057,-0.328864674976344,-0.3279740002213888,0.5598047587220885,-0.3108741412786596
-0.3400112285249145,-0.0423689850212191,0.0334328166187955,0.1294658786821105,-0.8483655845895446,-0.5348046940962496,-0.5653732558793625,-0.6016278457589475,-0.1182719791625093,-0.0735897079381548,-0.1205714355516172,-0.3304800425898852,-0.1941575108632846,-0.1713860081085284,-0.0700763106305807,0.7111649465975857,0.7200199758690885,0.6931221578135206,0.037255034573546,0.0374290345831083,0.1331882800344126,-0.0618121138274277,-0.0212922402752347,0.0029567154361429,-0.2289862533960668,-0.0260208982760658,-0.2289862533960668,1.2091672420756054,1.1560082880925624,1.1907985159413592,0.410844495162352,0.1699044922782119,0.3045978254033308,-0.1771945919664269,-0.3797201999171121,0.6652573538307412,-0.2306468766234179,0.3084764525385062,-0.8363033148551892,-0.4457076135701343,-0.0018839778558148,-0.1553399614934083,0.1289798414595976,1.1223964281804275,1.0730865885024994,1.0974523860804708,0.5588188521075406,0.602941772335078,-0.8358251925426375,0.5809701430769982
-0.2222343999424938,-0.1248708129875089,-0.0672496965603043,-0.116266121083168,-1.076734406633285,-1.28692712620333,-0.7068240952256399,-1.187883124540522,-0.1180483728343814,-0.1327507315768178,0.5486338224815027,0.7620815097018375,-0.1941575108632846,-0.5013960351103202,-0.4266219837000606,-0.4969382411953252,-0.5911999680022639,-0.554258981782444,-0.0601067470081981,-0.0589982160111706,-0.1101528506667399,-0.3131775646927138,-0.4424426935932741,-0.3996275650992868,0.6604698745843871,0.6246383572806569,0.6604698745843871,1.300724590454587,1.1337247192817008,1.2134063358824436,-0.2087923462096994,-0.1508403337323488,-0.4138789163933803,-0.689587768115551,-0.1239389121867548,-0.6861228985602776,0.9073685608579242,-0.7882942992302064,1.1641262052794346,-0.8289436519064602,-0.1147406512264213,-0.4998085201722946,-0.0193915238736388,1.1064549248419857,0.9618799887146712,1.0497465015656993,0.2114644284660204,0.1016794332662116,1.1571897874892478,0.1350480008991696
-0.4401455028850003,1.7511514540664257,-0.2014930474657707,-0.1896766241577009,-0.3916279405020643,-0.1825448208309096,0.0051451294839564,-0.1342080964601235,-0.1335442913736428,-0.2192901428981936,-1.13786928907928,-1.1177063508997034,2.109530526262214,1.8086741539022195,1.8909248912515613,1.242730349226466,0.9899770231367196,1.0802404425157166,-0.2070340331153643,-0.2086897734956658,-0.2224413211014418,1.3835392286479653,1.0842276996846174,1.268221597118924,-1.1317543612872387,-1.0266559655337544,-1.1317543612872387,1.4151712759283144,1.28970970095774,1.3490532555289474,2.6077387509359893,2.5182148255698165,2.2804088653442864,0.5913951722572588,-0.6887892559246275,-0.1230477933973532,1.0516240388485167,1.3674275232117468,0.4306353812300725,-0.0814750151513119,-0.2086079647586832,0.8091720028074729,-0.235668005831754,1.6484660383490106,1.5179129876538109,1.5745112312281797,1.9096416107134515,1.7844887144259785,0.424344207048465,1.8444162125808468
-0.4746915581089864,-0.5720707352094917,-0.2527894395040063,-0.2647098857212498,1.2069538138041171,0.4553311658928164,-0.3390519129253186,0.3886682332639837,-0.1357132727564831,-0.246738254827976,0.0544673120455329,0.1901637651895688,-0.1941575108632846,-0.0063809946076326,-0.0700763106305807,-1.1251518988476386,-0.8611570152698956,-0.9843904092293284,-0.2658527058457402,-0.2663366224857042,-0.279994353266931,0.0010292488888934,0.2945705997132943,0.1179807955891235,0.1244648023955349,0.2943794927177752,0.1244648023955349,-1.0110984561147058,-0.8940800425068229,-0.9569443784616124,-0.445380958369937,-0.1737506784473888,-0.593498101842558,0.9939898106601424,0.419596324240255,-0.1793553039136455,-0.1665333308498212,0.8001323067796537,1.0307642372704595,-0.2208335745463398,-0.2768385420641591,-0.9131707905869582,-0.2861908972035323,-0.8543499857863719,-0.7062190081027481,-0.7789790715005173,-0.8691937784187077,-0.7218229809183554,1.0270570844556883,-0.7939564619713072
2.577066191438665,-0.4721696116071083,-0.1678947534472988,-0.2166453247608714,-0.5438738218645572,1.1122482268471017,0.5662334588908574,1.0066129865742923,-0.0427377615209149,-0.124290856265691,-0.5210065712768072,-0.527671349069837,-2.113897541801201,-2.151446170119277,-2.209350349047462,-1.753365556499952,-1.863854619406812,-1.8446532641230973,-0.1567413001210486,-0.1577243194381728,-0.1097554014514457,-2.1355770834660355,-2.23233212019494,-2.1825008074704777,-0.5263830802663213,-1.3864902508037604,-0.5263830802663213,-2.2929013334204527,-2.25337773996946,-2.2908057549855645,-1.0312194265762402,-1.0099782605463508,1.676235241560688,-1.9522709521973205,2.9774092015438303,-2.558347623227001,-1.3686623141047605,-2.036343775380811,1.4975311253018715,0.6406557017138318,-0.164832726918011,0.1202348854497005,-0.1521822913932646,-2.6557398630303086,-2.66027783294601,-2.655410529081504,-2.2200165370246188,-2.333023356496856,1.4937766253252815,-2.28036360256407
-0.4926483877557208,-0.6103782406237334,-0.1738503038920446,-0.1912993826467169,0.5218473476728975,0.3506052576247426,0.8939279033763996,0.4599695509536352,-0.1340809465611497,-0.2353615818477656,0.6027407180008234,0.5630015316096265,-0.7700795201446601,-0.5013960351103202,-0.604894820234801,0.9527855841561678,0.9899770231367196,0.99421415702634,-0.1735272527649914,-0.1732444071586026,-0.1711033568909237,-0.1246534765437495,-0.0212922402752347,0.0029567154361429,0.5845556107692121,0.930251037920936,0.5845556107692121,-0.8050944222619969,-0.7826621984525085,-0.7986896388740252,-0.9523565558561612,-0.9183368816861904,-0.9364074558818972,-1.2934797257198751,-1.3495575825613844,-0.1512015486554988,4.658010988613333,-1.053032066898517,0.5639973492390474,0.7135022213975957,-0.1441438012816787,-0.5687022319080719,-0.1463212029849683,-0.6949349524019526,-0.6267857225400139,-0.6517633794611276,-0.5218393547771883,-0.4711918113839223,0.5614031133141075,-0.4595148553379354
-0.3650930189230032,0.6947320897279127,-0.2027478332512989,-0.1912993826467169,-0.2393820591395706,0.1601945153191528,0.1984612765905354,0.1906090174593974,-0.1322473746705011,-0.2110859231596557,-0.227314930516364,-0.080895586569854,0.3817644984180898,0.3236290323941583,0.2864693624389,0.1795995439687044,0.1415405888670213,0.1339513021325712,-0.2039623068960072,-0.2039505128528348,-0.2155309728004195,0.1267119743215364,0.1366391797190293,0.1179807955891235,-0.1528561196363936,-0.972434360904027,-0.1528561196363936,-0.4846437029355598,-0.5375429415330163,-0.5047879796399348,-0.2876552169297786,-0.311212746737629,-0.3485628489573156,0.4083976093468574,-0.2518295560519334,0.2007203920713289,0.2341763302351584,0.6488535823977621,1.364169157292897,0.1814059037074905,-0.2157766955410314,-0.5687022319080719,-0.2193412404305435,0.0543157045048183,0.0404538761869542,0.0638248882604353,0.4430340442270336,0.4239195083819113,1.356184934195633,0.4323294290177217
-0.1268582948688026,-0.5863960016114398,0.0372533584135381,0.0875832548227454,1.2069538138041171,1.997658178568094,1.1461819002105942,1.703781426206437,-0.1024182904982433,-0.068430113654995,0.1479781423452285,0.0813203196830753,-0.3861315139570764,-0.3363910216094243,-0.2483491471653211,-0.1586693486133102,-0.1284164584006104,-0.1671406970802482,0.032479205822602,0.0298077146007302,0.1036790551838454,-0.3131775646927138,-0.3371550802637638,-0.342115525022797,0.1142469583559569,-0.1738980018116847,0.1142469583559569,-0.1641929836091228,-0.2255729781809361,-0.1882785004647586,-0.5355099534785991,-0.5174058491729896,-0.3975498995343642,-0.049096297929146,-0.2198568950856387,-0.6016616327858388,-0.5191578326046035,-0.031900677320749,0.6973593172480224,1.43880017824899,0.0299034049277265,0.3958097323928097,0.1422755426707658,-0.2166898522486948,-0.2613926089514357,-0.2542143418380371,-0.6376241626576946,-0.6144096225464551,0.6924681898596783,-0.6453157479120307
-0.3283660868518898,-0.4534502506870514,-0.1661904921565067,-0.0958657286498241,0.3696014663104032,-0.2111064321767478,-0.0396476363090315,-0.2213541514141421,-0.1284460670923274,-0.1734696918655382,0.1695914946314789,0.0814602212839834,0.189790495324298,0.3236290323941583,0.2864693624389,1.001109711667884,1.0285423156035238,1.0372272997710283,-0.1596285056841193,-0.1603232688229511,-0.1765244093266584,0.7551256014847509,0.7683648596960884,0.8081252765070034,0.1248965422845312,0.7182938561865492,0.1248965422845312,-0.1184143094196328,-0.0250208588831703,-0.075239400759339,0.1066591366706177,0.1584493199206917,-0.0546405454950246,0.939090541787022,-0.2198568950856387,0.3977966788783523,-0.2466752630668171,1.2161487988298552,1.097445221274947,-0.0086284954675471,-0.1548257148651784,-0.017552538021854,-0.1199231082278132,0.4687947913043085,0.5806002180135469,0.540883733408144,0.3658441723066961,0.4597239611725451,1.0988498448805486,0.4323294290177217
-0.0417386669430681,-0.0890445037561315,-0.2497554798434754,-0.2925286026758096,0.141232644266663,0.8456731876192763,0.728901924139076,0.5946498177007541,-0.1342821922564648,-0.2549773366900487,-1.1035378757538414,-1.0548205812915172,0.189790495324298,-0.0063809946076326,0.1081965259041596,-0.4969382411953252,-0.7068958454026776,-0.640285267271821,-0.2743352289567918,-0.2749714761061549,-0.2918228985230983,-0.1874948392600708,-0.3897988869285194,-0.342115525022797,-1.0826079705898315,-1.830121561410617,-1.0826079705898315,-1.2857705012516514,-1.3843185563458074,-1.341277317460039,1.0530135853115687,1.0404975914497336,3.064201674577061,-0.4333911800409886,-0.9765432046212796,2.01663760622176,0.1380060115747631,-0.712654937039261,-1.5031131549000638,1.1537485794864333,-0.2776706775135827,-0.6375959436438489,-0.2942904883746278,-0.997823515832349,-1.1033854359164192,-1.049312417084218,-0.328864674976344,-0.5069962641745556,-1.507400513622686,-0.4223546768231164
2.6466535601711696,-0.4353686758923284,-0.0714448012761001,-0.0698243186118056,-0.5438738218645572,-0.2015858950614675,-0.8624200185065457,-0.2451212573106922,0.0519595184412377,0.0372718449027105,0.3463945975173026,0.336290987338068,-2.3058715448949925,-2.3164511836201727,-2.387623185582203,-1.8500138115233848,-1.9409852043404203,-1.9306795496124745,0.0281646787123742,0.0358096456418303,0.152490662642705,-2.198418446182357,-2.179688313530185,-2.1825008074704777,0.3424934463386444,0.3091672030713369,0.3424934463386444,-1.5375532092938518,-1.4734528315892583,-1.4995320570476272,-1.436799904565219,-1.514005844277232,0.6148491457246376,-1.659474851540678,3.147930060030735,-2.3049638259036853,-1.6732016565293448,-1.88506505099892,-0.7696223308507018,-1.0443159709715033,-0.0731201092540572,-1.7398953314162848,0.0136408899525375,-1.9702552194773064,-1.929491605768855,-1.955724222864865,-2.065636793183943,-2.1898055453343224,-0.7642988245497804,-2.131722888504794
-0.496814845571415,-0.603906532526187,-0.2531078179869016,-0.290596747331743,0.3696014663104032,-0.2111064321767478,-0.0396476363090315,-0.2213541514141421,-0.1358474365533598,-0.255140026599878,-1.555433374065342,-1.5996673660280707,1.149660510793256,1.3136591133995326,1.1778335451126,2.4025094095076605,2.45545813687529,2.456661010345748,-0.2742592498630268,-0.2751130310835393,-0.29463465363545,1.7605874049458938,1.873884799655941,1.843341997883824,-1.5840018950108172,-1.5195796439858171,-1.5840018950108172,0.5682658034227313,0.7326204806861677,0.6708186572964298,2.258488894889924,2.2662010337043768,2.4110410002164158,0.2436998027274964,-1.0724611875201635,1.1720249484773737,1.660702723697686,1.66998497197553,1.097445221274947,-0.0086284954675471,-0.2738272421097876,0.6713845793359183,-0.2890325198816971,1.2339869515495203,1.3590464165283422,1.3041778856444777,1.1763378274702423,1.3548352809383786,1.0936551924564863,1.2870135348585607
-0.4320930384236757,-0.3676980879597681,-0.2356719140118751,-0.2331047322923193,0.2173555849479102,0.7219062051206419,0.7595496059974363,0.7847866648731562,-0.13488592934241,-0.2344667873437041,-0.8800528725218646,-0.9491948726059098,0.7657125046056734,0.8186440728968458,0.8212878720431203,0.9044614566444508,0.9514117306699152,0.9512010142816518,-0.2515957716085472,-0.2526793982676537,-0.2484415347885726,1.1950151404990006,1.189515313014127,1.210709557042433,-0.9189065960120844,-0.9330004666278622,-0.9189065960120844,0.2020364099068034,0.309232673279773,0.2638778983569197,0.64743310732259,0.5135596630038126,0.3862429096984116,1.3782846927719856,-0.1878842341193439,0.4681810670237178,-1.0641229716801757,1.4430668854026922,-0.3028554428192895,0.7483418612463524,-0.2380751108301747,0.6713845793359183,-0.260477111581119,0.7079173413809374,0.7871267604766555,0.7635111944770745,0.2886543003863586,0.3523106028006448,-0.3058374490722859,0.3208488934732649
0.1019300456872055,-0.3189822422603232,-0.0600580884760828,-0.0406146658095178,-0.2393820591395706,0.1601945153191528,0.1984612765905354,0.1906090174593974,-0.1006965217716587,-0.0705915653141565,1.7105352948766976,1.86709430447438,-1.1540275263322428,-1.1614160891139027,-1.139713329839022,-0.7868830062656236,-0.7068958454026776,-0.7693246955058862,-0.0312781080025,-0.0278844319820712,-0.0441970627441427,-1.0044325545722494,-0.8635931469113131,-0.9172359257876972,1.797456872256028,0.8661709597221681,1.797456872256028,-0.5762010513145422,-0.5821100791547428,-0.5952192594042702,-1.267808038736478,-1.2047161906241912,-1.3283038604982853,-0.6529882555334702,0.6966927192814758,-0.2356628144299377,-0.3107888088404139,-0.8639336614211526,1.364169157292897,0.1814059037074905,-0.0819081749326292,-1.0509582140585123,-0.0038495875930643,-0.4558124023253237,-0.4043725229643582,-0.4132339568872732,-0.9849785862992146,-0.9724541504527886,1.3601808206756805,-0.9797573545454024
-0.4114689475065421,-0.5985565303737469,-0.2297538198592346,-0.2261500530536793,-0.4677508811833108,0.6838240566595247,0.6982542422807155,0.927389300252458,-0.1344387166861543,-0.2293188137683893,0.0018307126001068,0.1169952279146381,-0.0021835077694928,-0.0063809946076326,-0.0700763106305807,0.1312754164569881,0.2572364662674343,0.1769644448772595,-0.2393197208873708,-0.2403414664388261,-0.2527034792937233,0.1267119743215364,0.2419267930485396,0.1754928356656133,0.0610709953612513,-0.3513505260544278,0.0610709953612513,-0.827983759356742,-0.6935279232090572,-0.7534739989918575,-0.4791793315356853,-0.64341274510571,-0.6588141692786228,0.8841912729139013,-0.0280209292878705,0.5385654551690834,-1.048094585236777,0.3462961336339796,-0.9029842988596768,0.4569557825112949,-0.2392962073555922,0.3958097323928097,-0.2464352427823511,-0.1848068455718105,-0.03897940937578,-0.0951947267888008,-0.5218393547771883,-0.3995829058026552,-0.904288047567458,-0.4595148553379354
